datetime,power,hour,day,month,air_temperature,humidity,irradiance,pressure,rain,wind_direction,wind_velocity
2024-03-26 19:00:00,0.0,19,26,3,8.75,83.75,0.0,974.0,0.0,248.17,0.67
2024-03-26 20:00:00,0.0,20,26,3,8.35,82.75,0.0,974.18,0.0,129.67,0.32
2024-03-26 21:00:00,0.0,21,26,3,8.05,87.0,0.0,974.02,0.0,97.33,0.2
2024-03-26 22:00:00,0.0,22,26,3,7.78,90.75,0.0,973.48,0.02,154.0,0.15
2024-03-26 23:00:00,0.0,23,26,3,7.72,92.25,0.0,972.9,0.0,212.0,0.38
2024-03-27 00:00:00,0.0,0,27,3,7.7,91.75,0.0,972.25,0.0,179.33,0.78
2024-03-27 01:00:00,0.0,1,27,3,7.85,89.25,0.0,971.75,0.0,117.0,0.58
2024-03-27 02:00:00,0.0,2,27,3,7.7,90.0,0.0,970.95,0.0,215.83,0.45
2024-03-27 03:00:00,0.0,3,27,3,7.75,89.5,0.0,970.4,0.0,166.17,0.37
2024-03-27 04:00:00,0.0,4,27,3,7.75,90.0,0.0,969.9,0.0,125.5,0.53
2024-03-27 05:00:00,0.0,5,27,3,7.62,92.0,0.0,969.4,0.02,153.83,0.38
2024-03-27 06:00:00,0.0,6,27,3,7.45,95.25,0.0,969.05,0.05,287.0,0.38
2024-03-27 07:00:00,1.1,7,27,3,7.57,96.0,17.75,968.92,0.13,281.17,0.9
2024-03-27 08:00:00,4.9,8,27,3,7.88,95.75,53.6,969.1,0.02,334.5,1.67
2024-03-27 09:00:00,27.1,9,27,3,8.3,93.75,131.5,968.28,0.03,328.33,3.03
2024-03-27 10:00:00,6.4,10,27,3,7.85,93.25,39.75,967.85,0.27,327.5,4.23
2024-03-27 11:00:00,8.5,11,27,3,7.78,96.0,56.22,967.15,0.13,325.5,3.75
2024-03-27 12:00:00,8.9,12,27,3,7.85,97.25,54.75,966.1,0.27,325.17,2.88
2024-03-27 13:00:00,3.6,13,27,3,7.88,99.25,24.75,965.75,0.65,69.5,1.52
2024-03-27 14:00:00,3.3,14,27,3,8.1,99.5,21.32,965.65,0.48,329.67,2.78
2024-03-27 15:00:00,3.2,15,27,3,8.28,98.0,23.3,965.78,0.33,317.83,2.6
2024-03-27 16:00:00,3.4,16,27,3,8.07,97.0,23.22,966.02,0.25,264.5,1.48
2024-03-27 17:00:00,2.4,17,27,3,7.58,96.5,14.65,965.47,0.07,274.0,2.5
2024-03-27 18:00:00,3.4,18,27,3,7.22,94.25,10.3,965.47,0.0,315.83,2.72
2024-03-27 19:00:00,0.0,19,27,3,7.3,89.5,0.0,966.0,0.0,324.5,2.62
2024-03-27 20:00:00,0.0,20,27,3,6.62,93.5,0.0,966.78,0.0,245.83,0.35
2024-03-27 21:00:00,0.0,21,27,3,5.42,98.25,0.0,967.4,0.0,124.33,0.6
2024-03-27 22:00:00,0.0,22,27,3,4.9,100.0,0.0,967.68,0.0,148.0,0.47
2024-03-27 23:00:00,0.0,23,27,3,4.53,100.0,0.0,968.25,0.0,170.67,0.65
2024-03-28 00:00:00,0.0,0,28,3,5.28,100.0,0.0,968.88,0.0,200.5,0.72
2024-03-28 01:00:00,0.0,1,28,3,5.9,100.0,0.0,969.42,0.0,178.0,1.1
2024-03-28 02:00:00,0.0,2,28,3,6.52,98.75,0.0,969.72,0.0,162.0,1.18
2024-03-28 03:00:00,0.0,3,28,3,6.85,97.0,0.0,969.88,0.0,183.83,1.12
2024-03-28 04:00:00,0.0,4,28,3,7.12,94.75,0.0,970.35,0.0,194.83,0.83
2024-03-28 05:00:00,0.0,5,28,3,6.12,95.25,0.0,970.52,0.0,186.83,0.72
2024-03-28 06:00:00,0.0,6,28,3,5.72,98.75,9.12,971.12,0.0,193.5,0.9
2024-03-28 07:00:00,21.4,7,28,3,6.9,96.75,114.02,971.78,0.0,109.83,0.67
2024-03-28 08:00:00,7.4,8,28,3,8.2,88.75,100.18,972.1,0.0,117.5,0.45
2024-03-28 09:00:00,4.8,9,28,3,7.78,92.5,34.48,973.25,0.15,179.33,1.6
2024-03-28 10:00:00,8.5,10,28,3,7.75,95.25,69.12,973.28,0.13,149.83,0.67
2024-03-28 11:00:00,13.1,11,28,3,7.95,95.5,70.95,973.15,0.08,283.0,1.27
2024-03-28 12:00:00,4.7,12,28,3,7.7,97.5,47.85,973.35,0.2,325.5,1.68
2024-03-28 13:00:00,15.0,13,28,3,7.48,98.5,66.18,973.6,0.17,331.17,2.7
2024-03-28 14:00:00,5.3,14,28,3,7.42,96.5,77.3,973.98,0.02,328.0,3.0
2024-03-28 15:00:00,12.3,15,28,3,7.5,94.75,115.5,973.9,0.0,333.0,3.15
2024-03-28 16:00:00,21.7,16,28,3,7.65,90.25,88.78,973.82,0.0,330.0,2.3
2024-03-28 17:00:00,2.8,17,28,3,7.68,90.25,25.82,974.52,0.0,209.17,0.52
2024-03-28 18:00:00,1.0,18,28,3,7.6,93.0,2.88,975.15,0.02,194.33,0.67
2024-03-28 19:00:00,0.0,19,28,3,7.4,95.5,0.0,976.28,0.0,138.33,0.83
2024-03-28 20:00:00,0.0,20,28,3,7.4,93.75,0.0,978.12,0.0,249.5,1.17
2024-03-28 21:00:00,0.0,21,28,3,7.88,92.0,0.0,979.1,0.0,281.17,2.23
2024-03-28 22:00:00,0.0,22,28,3,7.82,89.25,0.0,980.0,0.0,333.5,4.07
2024-03-28 23:00:00,0.0,23,28,3,7.35,90.0,0.0,981.55,0.0,179.67,1.72
2024-03-29 00:00:00,0.0,0,29,3,6.32,94.75,0.0,982.22,0.0,236.5,1.23
2024-03-29 01:00:00,0.0,1,29,3,6.02,96.25,0.0,982.32,0.0,247.67,1.43
2024-03-29 02:00:00,0.0,2,29,3,4.88,98.0,0.0,983.1,0.0,152.17,0.6
2024-03-29 03:00:00,0.0,3,29,3,4.53,100.0,0.0,983.62,0.0,152.5,0.67
2024-03-29 04:00:00,0.0,4,29,3,5.08,100.0,0.0,984.2,0.0,275.5,1.1
2024-03-29 05:00:00,0.0,5,29,3,5.08,100.0,0.0,984.72,0.0,182.17,0.68
2024-03-29 06:00:00,0.0,6,29,3,5.1,100.0,6.82,985.62,0.0,78.33,0.5
2024-03-29 07:00:00,6.5,7,29,3,6.05,99.5,43.55,985.95,0.0,312.5,0.82
2024-03-29 08:00:00,7.9,8,29,3,7.0,94.25,53.68,986.32,0.0,82.33,0.45
2024-03-29 09:00:00,6.4,9,29,3,7.12,93.75,33.45,986.8,0.02,325.67,0.87
2024-03-29 10:00:00,9.7,10,29,3,7.1,97.25,60.12,987.28,0.03,345.17,1.37
2024-03-29 11:00:00,6.1,11,29,3,7.1,99.75,37.98,987.02,0.0,334.17,1.6
2024-03-29 12:00:00,4.4,12,29,3,7.35,99.5,51.68,987.02,0.0,282.67,1.57
2024-03-29 13:00:00,24.6,13,29,3,9.45,92.0,478.3,986.28,0.0,133.17,1.18
2024-03-29 14:00:00,94.9,14,29,3,10.12,84.75,502.45,985.78,0.0,336.83,3.62
2024-03-29 15:00:00,71.4,15,29,3,10.65,83.25,375.65,985.6,0.0,334.67,3.32
2024-03-29 16:00:00,26.3,16,29,3,10.6,83.5,158.38,985.48,0.0,334.5,2.72
2024-03-29 17:00:00,10.3,17,29,3,10.45,85.5,67.5,985.42,0.0,325.33,1.93
2024-03-29 18:00:00,1.8,18,29,3,10.2,86.25,5.88,985.4,0.0,339.67,1.83
2024-03-29 19:00:00,0.0,19,29,3,9.95,88.25,0.0,985.75,0.0,337.83,1.77
2024-03-29 20:00:00,0.0,20,29,3,9.72,90.5,0.0,985.68,0.0,282.0,1.28
2024-03-29 21:00:00,0.0,21,29,3,9.5,92.5,0.0,985.52,0.0,315.17,0.5
2024-03-29 22:00:00,0.0,22,29,3,9.25,94.25,0.0,985.18,0.0,269.67,0.92
2024-03-29 23:00:00,0.0,23,29,3,8.88,95.25,0.0,984.9,0.0,160.83,0.23
2024-03-30 00:00:00,0.0,0,30,3,8.3,97.75,0.0,984.55,0.0,218.5,0.4
2024-03-30 01:00:00,0.0,1,30,3,7.82,99.25,0.0,984.22,0.0,85.33,0.08
2024-03-30 02:00:00,0.0,2,30,3,7.4,100.0,0.0,983.92,0.0,42.5,0.08
2024-03-30 03:00:00,0.0,3,30,3,7.05,100.0,0.0,983.6,0.0,93.17,0.2
2024-03-30 04:00:00,0.0,4,30,3,6.6,100.0,0.0,982.9,0.0,249.5,0.63
2024-03-30 05:00:00,0.0,5,30,3,6.52,100.0,0.0,982.78,0.0,164.67,0.45
2024-03-30 06:00:00,0.0,6,30,3,6.68,100.0,7.7,982.98,0.0,171.5,0.97
2024-03-30 07:00:00,5.3,7,30,3,7.12,100.0,56.3,983.02,0.0,308.83,1.33
2024-03-30 08:00:00,15.8,8,30,3,8.07,99.5,110.4,983.25,0.0,216.67,0.52
2024-03-30 09:00:00,33.2,9,30,3,9.78,93.0,199.68,983.08,0.0,305.0,0.77
2024-03-30 10:00:00,43.0,10,30,3,11.72,84.0,269.65,982.65,0.0,345.0,1.75
2024-03-30 11:00:00,37.8,11,30,3,12.6,77.75,185.68,982.1,0.0,114.33,0.47
2024-03-30 12:00:00,31.9,12,30,3,13.25,77.5,172.28,981.28,0.0,330.83,1.18
2024-03-30 13:00:00,16.5,13,30,3,13.9,74.75,160.98,980.75,0.0,216.67,0.57
2024-03-30 14:00:00,36.8,14,30,3,14.88,72.75,170.22,980.25,0.0,216.0,0.93
2024-03-30 15:00:00,20.0,15,30,3,15.18,73.5,108.6,980.08,0.0,275.67,0.78
2024-03-30 16:00:00,10.2,16,30,3,14.98,76.75,47.55,980.2,0.0,240.83,0.7
2024-03-30 17:00:00,0.7,17,30,3,14.3,83.25,11.12,980.42,0.05,156.17,1.02
2024-03-30 18:00:00,0.0,18,30,3,12.78,85.75,0.0,980.82,0.07,233.83,1.05
2024-03-30 19:00:00,0.0,19,30,3,12.22,90.25,0.0,981.0,0.0,160.5,0.85
2024-03-30 20:00:00,0.0,20,30,3,12.05,91.5,0.0,981.2,0.02,338.17,2.57
2024-03-30 21:00:00,0.0,21,30,3,12.05,90.75,0.0,980.98,0.0,332.0,3.08
2024-03-30 22:00:00,0.0,22,30,3,11.98,90.0,0.0,980.32,0.0,322.67,4.33
2024-03-30 23:00:00,0.0,23,30,3,11.35,94.25,0.0,980.1,0.02,322.0,3.1
2024-03-31 00:00:00,0.0,0,31,3,10.82,97.5,0.0,979.58,0.2,318.67,2.77
2024-03-31 01:00:00,0.0,1,31,3,10.5,99.75,0.0,980.12,0.3,262.0,1.33
2024-03-31 02:00:00,0.0,2,31,3,10.32,100.0,0.0,980.02,0.02,129.0,1.08
2024-03-31 03:00:00,0.0,3,31,3,10.07,100.0,0.0,980.08,0.0,328.83,2.75
2024-03-31 04:00:00,0.0,4,31,3,10.5,98.25,0.0,980.2,0.0,171.17,2.23
2024-03-31 05:00:00,0.0,5,31,3,9.88,98.5,0.0,980.15,0.0,161.17,0.97
2024-03-31 06:00:00,0.0,6,31,3,9.78,99.25,0.0,980.32,0.0,183.5,1.18
2024-03-31 07:00:00,0.0,7,31,3,9.98,96.75,14.85,980.15,0.02,228.0,1.48
2024-03-31 08:00:00,0.2,8,31,3,10.32,93.0,49.9,979.85,0.02,337.83,1.98
2024-03-31 09:00:00,2.1,9,31,3,10.22,95.75,51.22,979.75,0.1,288.83,1.83
2024-03-31 10:00:00,1.7,10,31,3,10.38,96.75,75.9,979.55,0.12,270.83,1.95
2024-03-31 11:00:00,3.3,11,31,3,10.4,96.75,105.88,979.9,0.18,280.5,1.97
2024-03-31 12:00:00,2.3,12,31,3,10.35,98.5,84.78,980.18,0.18,332.0,2.78
2024-03-31 13:00:00,2.0,13,31,3,10.55,98.0,101.12,980.75,0.13,330.5,2.35
2024-03-31 14:00:00,1.5,14,31,3,11.5,95.0,286.0,980.58,0.02,276.83,0.6
2024-03-31 15:00:00,9.1,15,31,3,12.58,88.0,337.82,979.82,0.0,166.5,1.93
2024-03-31 16:00:00,8.4,16,31,3,12.88,86.75,129.05,979.75,0.0,204.33,1.75
2024-03-31 17:00:00,3.3,17,31,3,12.1,91.25,33.62,980.18,0.0,261.83,1.08
2024-03-31 18:00:00,1.2,18,31,3,11.8,94.75,0.0,980.38,0.0,241.5,0.47
2024-03-31 19:00:00,0.1,19,31,3,11.22,97.5,0.0,980.08,0.0,237.67,0.48
2024-03-31 20:00:00,0.0,20,31,3,10.92,99.0,0.0,980.22,0.02,199.67,0.38
2024-03-31 21:00:00,0.0,21,31,3,11.25,100.0,0.0,980.65,0.07,141.33,1.48
2024-03-31 22:00:00,0.0,22,31,3,11.2,100.0,0.0,980.25,0.08,306.0,1.48
2024-03-31 23:00:00,0.0,23,31,3,10.92,100.0,0.0,979.45,0.13,278.83,1.38
2024-04-01 00:00:00,0.0,0,1,4,10.72,100.0,0.0,978.9,0.18,321.0,2.37
2024-04-01 01:00:00,0.0,1,1,4,10.7,100.0,0.0,978.32,0.2,275.5,2.33
2024-04-01 02:00:00,0.0,2,1,4,10.42,100.0,0.0,977.58,0.37,220.33,2.03
2024-04-01 03:00:00,0.0,3,1,4,10.3,100.0,0.0,976.58,0.4,334.83,2.32
2024-04-01 04:00:00,0.0,4,1,4,10.15,100.0,0.0,975.68,0.45,197.0,0.65
2024-04-01 05:00:00,0.0,5,1,4,10.0,100.0,0.0,975.02,0.52,150.67,0.47
2024-04-01 06:00:00,0.0,6,1,4,10.2,100.0,0.0,974.88,0.45,204.5,1.3
2024-04-01 07:00:00,0.0,7,1,4,11.2,100.0,7.22,974.88,0.23,189.17,1.67
2024-04-01 08:00:00,0.1,8,1,4,12.35,98.75,11.2,975.15,0.3,154.83,3.55
2024-04-01 09:00:00,0.2,9,1,4,12.18,97.0,20.45,976.42,0.43,150.83,4.2
2024-04-01 10:00:00,0.5,10,1,4,12.2,93.25,80.85,976.6,0.05,150.33,2.8
2024-04-01 11:00:00,0.9,11,1,4,12.82,90.0,130.32,976.48,0.0,205.33,0.9
2024-04-01 12:00:00,2.7,12,1,4,14.08,81.25,170.45,976.28,0.0,177.0,0.73
2024-04-01 13:00:00,3.9,13,1,4,14.92,76.75,199.9,976.0,0.0,160.17,1.52
2024-04-01 14:00:00,5.1,14,1,4,15.15,73.0,178.3,975.68,0.0,105.83,1.38
2024-04-01 15:00:00,5.8,15,1,4,15.3,67.75,147.48,975.15,0.0,256.0,2.75
2024-04-01 16:00:00,4.9,16,1,4,15.62,64.75,158.88,974.6,0.0,214.5,1.68
2024-04-01 17:00:00,5.1,17,1,4,15.32,63.0,111.48,974.6,0.0,219.17,2.18
2024-04-01 18:00:00,4.2,18,1,4,14.4,65.0,17.75,975.28,0.0,187.83,2.1
2024-04-01 19:00:00,1.0,19,1,4,11.88,66.5,0.0,976.48,0.42,284.67,5.52
2024-04-01 20:00:00,0.0,20,1,4,8.7,87.0,0.0,978.92,0.03,194.67,2.15
2024-04-01 21:00:00,0.0,21,1,4,8.22,93.0,0.0,978.75,0.0,200.17,1.13
2024-04-01 22:00:00,0.0,22,1,4,7.92,95.5,0.0,979.5,0.0,114.67,1.57
2024-04-01 23:00:00,0.0,23,1,4,6.98,96.5,0.0,980.48,0.0,157.67,0.7
2024-04-02 00:00:00,0.0,0,2,4,6.1,99.25,0.0,981.4,0.02,190.83,0.5
2024-04-02 01:00:00,0.0,1,2,4,5.38,99.75,0.0,981.95,0.0,189.83,0.78
2024-04-02 02:00:00,0.0,2,2,4,5.08,100.0,0.0,982.68,0.0,211.5,0.55
2024-04-02 03:00:00,0.0,3,2,4,4.55,100.0,0.0,983.32,0.0,260.17,0.58
2024-04-02 04:00:00,0.0,4,2,4,5.25,100.0,0.0,983.95,0.0,342.67,1.55
2024-04-02 05:00:00,0.0,5,2,4,4.32,99.75,0.0,984.5,0.0,162.17,0.57
2024-04-02 06:00:00,0.0,6,2,4,4.35,100.0,18.05,985.25,0.0,116.5,0.72
2024-04-02 07:00:00,0.1,7,2,4,6.28,97.25,176.45,985.78,0.0,239.33,1.3
2024-04-02 08:00:00,3.5,8,2,4,8.83,84.0,365.18,986.18,0.0,324.17,2.42
2024-04-02 09:00:00,15.8,9,2,4,10.25,76.0,462.88,986.3,0.0,276.83,2.03
2024-04-02 10:00:00,19.4,10,2,4,12.08,69.5,603.45,986.2,0.0,286.5,1.82
2024-04-02 11:00:00,120.7,11,2,4,13.6,58.5,621.25,985.78,0.0,263.83,1.33
2024-04-02 12:00:00,141.8,12,2,4,15.85,48.75,797.12,985.25,0.0,191.83,0.85
2024-04-02 13:00:00,124.9,13,2,4,17.55,44.0,753.4,984.65,0.0,180.67,1.92
2024-04-02 14:00:00,115.9,14,2,4,17.7,40.5,479.8,984.3,0.0,101.67,3.12
2024-04-02 15:00:00,31.1,15,2,4,18.58,41.0,507.02,984.38,0.0,74.83,3.15
2024-04-02 16:00:00,22.1,16,2,4,17.12,46.25,266.7,984.75,0.0,252.83,5.05
2024-04-02 17:00:00,57.6,17,2,4,16.62,49.5,46.85,984.75,0.0,267.83,5.05
2024-04-02 18:00:00,13.4,18,2,4,16.0,50.5,7.38,984.92,0.0,243.0,3.62
2024-04-02 19:00:00,1.8,19,2,4,14.42,56.5,0.0,985.62,0.0,110.5,1.05
2024-04-02 20:00:00,0.0,20,2,4,11.98,67.25,0.0,986.55,0.0,128.83,0.88
2024-04-02 21:00:00,0.0,21,2,4,10.4,74.0,0.0,987.28,0.0,197.5,0.72
2024-04-02 22:00:00,0.0,22,2,4,8.68,82.5,0.0,987.8,0.0,136.83,0.6
2024-04-02 23:00:00,0.0,23,2,4,8.35,85.75,0.0,988.15,0.0,147.5,0.87
2024-04-03 00:00:00,0.0,0,3,4,7.72,84.25,0.0,988.25,0.0,104.17,0.72
2024-04-03 01:00:00,0.0,1,3,4,8.12,79.75,0.0,988.15,0.0,276.5,1.35
2024-04-03 02:00:00,0.0,2,3,4,7.65,78.75,0.0,988.25,0.0,218.0,1.02
2024-04-03 03:00:00,0.0,3,3,4,6.58,85.5,0.0,988.25,0.0,165.83,0.8
2024-04-03 04:00:00,0.0,4,3,4,6.7,85.5,0.0,988.3,0.0,244.5,0.67
2024-04-03 05:00:00,0.0,5,3,4,6.5,87.5,0.0,988.1,0.0,206.5,0.68
2024-04-03 06:00:00,0.0,6,3,4,6.88,85.75,4.47,988.3,0.0,158.67,0.98
2024-04-03 07:00:00,0.0,7,3,4,7.55,83.5,42.12,988.5,0.0,230.0,0.98
2024-04-03 08:00:00,3.8,8,3,4,8.55,77.75,67.88,989.18,0.0,100.5,0.53
2024-04-03 09:00:00,10.1,9,3,4,9.4,73.5,116.8,989.52,0.0,167.0,0.27
2024-04-03 10:00:00,18.7,10,3,4,10.0,70.25,120.7,989.3,0.0,264.0,0.45
2024-04-03 11:00:00,29.2,11,3,4,10.88,67.25,240.38,989.02,0.0,239.33,0.38
2024-04-03 12:00:00,39.5,12,3,4,12.15,65.0,396.95,988.55,0.0,331.0,1.72
2024-04-03 13:00:00,49.8,13,3,4,12.65,61.5,354.02,987.98,0.0,285.83,1.83
2024-04-03 14:00:00,64.6,14,3,4,13.92,59.0,404.55,987.25,0.0,209.5,1.12
2024-04-03 15:00:00,77.3,15,3,4,14.48,58.5,250.7,986.9,0.0,156.5,2.3
2024-04-03 16:00:00,31.5,16,3,4,15.12,55.5,177.4,986.85,0.0,147.67,1.92
2024-04-03 17:00:00,66.2,17,3,4,15.1,56.0,95.45,986.78,0.0,217.83,1.6
2024-04-03 20:00:00,0.0,20,3,4,13.75,62.75,0.0,988.7,0.0,275.0,3.7
2024-04-03 21:00:00,0.0,21,3,4,13.48,65.0,0.0,989.42,0.0,252.33,2.92
2024-04-03 22:00:00,0.0,22,3,4,12.45,68.75,0.0,989.9,0.0,175.17,1.07
2024-04-03 23:00:00,0.0,23,3,4,10.5,76.75,0.0,990.48,0.0,280.17,0.6
2024-04-04 00:00:00,0.0,0,4,4,8.57,86.25,0.0,990.65,0.0,260.17,0.48
2024-04-04 01:00:00,0.0,1,4,4,7.3,92.0,0.0,990.8,0.0,153.83,0.3
2024-04-04 02:00:00,0.0,2,4,4,6.4,96.25,0.0,991.2,0.0,141.17,0.23
2024-04-04 03:00:00,0.0,3,4,4,6.35,98.0,0.0,991.28,0.0,168.17,0.8
2024-04-04 04:00:00,0.0,4,4,4,6.62,96.5,0.0,991.2,0.0,215.83,1.12
2024-04-04 05:00:00,0.0,5,4,4,6.58,95.0,0.0,991.4,0.0,256.67,1.0
2024-04-04 06:00:00,0.0,6,4,4,6.15,97.25,22.42,991.82,0.0,227.83,0.55
2024-04-04 07:00:00,0.0,7,4,4,8.25,93.0,157.75,991.92,0.0,171.67,1.07
2024-04-04 08:00:00,14.5,8,4,4,11.0,76.75,337.45,992.08,0.0,293.33,1.7
2024-04-04 09:00:00,66.3,9,4,4,13.3,67.25,537.92,992.0,0.0,294.33,1.93
2024-04-04 10:00:00,98.0,10,4,4,14.58,58.25,640.92,991.65,0.0,227.33,1.48
2024-04-04 11:00:00,115.4,11,4,4,16.35,52.75,630.52,991.2,0.0,215.5,1.47
2024-04-04 12:00:00,118.8,12,4,4,17.45,52.25,460.18,990.5,0.0,133.0,3.2
2024-04-04 13:00:00,86.0,13,4,4,18.1,48.0,642.1,989.92,0.0,171.17,3.33
2024-04-04 14:00:00,99.3,14,4,4,17.92,50.0,501.0,989.95,0.0,219.67,4.45
2024-04-04 15:00:00,87.0,15,4,4,18.68,52.25,447.85,989.1,0.0,239.17,4.62
2024-04-04 16:00:00,92.2,16,4,4,18.7,50.5,223.9,988.9,0.0,183.83,4.77
2024-04-04 17:00:00,34.7,17,4,4,18.1,53.0,57.45,989.15,0.0,264.0,5.7
2024-04-04 18:00:00,16.1,18,4,4,17.08,59.0,17.2,989.88,0.0,279.83,7.3
2024-04-04 19:00:00,3.4,19,4,4,16.7,61.5,0.0,990.52,0.0,269.33,5.6
2024-04-04 20:00:00,0.0,20,4,4,15.85,63.5,0.0,991.4,0.0,159.5,1.72
2024-04-04 21:00:00,0.0,21,4,4,14.05,71.25,0.0,992.18,0.0,98.67,0.72
2024-04-04 22:00:00,0.0,22,4,4,12.6,77.75,0.0,992.7,0.0,103.67,0.83
2024-04-04 23:00:00,0.0,23,4,4,11.65,81.75,0.0,993.32,0.0,180.33,0.65
2024-04-05 00:00:00,0.0,0,5,4,10.62,87.0,0.0,993.78,0.0,152.33,0.78
2024-04-05 01:00:00,0.0,1,5,4,9.57,89.5,0.0,994.1,0.0,89.17,0.25
2024-04-05 02:00:00,0.0,2,5,4,9.0,94.5,0.0,994.08,0.0,245.83,0.78
2024-04-05 03:00:00,0.0,3,5,4,8.93,95.25,0.0,993.98,0.0,144.17,0.78
2024-04-05 04:00:00,0.0,4,5,4,8.48,96.0,0.0,994.28,0.0,210.0,0.57
2024-04-05 05:00:00,0.0,5,5,4,8.18,97.75,0.0,994.98,0.0,70.67,0.42
2024-04-05 06:00:00,0.0,6,5,4,7.98,98.5,18.42,995.58,0.0,159.33,0.28
2024-04-05 07:00:00,0.0,7,5,4,9.7,96.5,98.28,995.62,0.0,46.67,0.05
2024-04-05 08:00:00,6.6,8,5,4,13.35,77.25,310.55,995.82,0.0,100.5,0.37
2024-04-05 09:00:00,51.8,9,5,4,15.15,62.0,497.08,995.98,0.0,223.33,0.53
2024-04-05 10:00:00,84.7,10,5,4,16.92,56.0,591.98,995.68,0.0,189.67,0.8
2024-04-05 11:00:00,95.1,11,5,4,18.65,53.5,694.68,995.08,0.0,207.0,1.07
2024-04-05 12:00:00,108.2,12,5,4,20.15,46.25,715.12,994.4,0.0,190.5,1.52
2024-04-05 13:00:00,107.6,13,5,4,19.98,46.25,704.0,994.02,0.0,125.83,3.42
2024-04-05 14:00:00,113.8,14,5,4,19.9,47.5,604.52,993.58,0.0,222.33,4.32
2024-04-05 15:00:00,99.7,15,5,4,19.58,51.75,446.15,993.22,0.0,207.83,5.2
2024-04-05 16:00:00,67.8,16,5,4,19.18,54.75,227.85,993.15,0.0,220.5,5.37
2024-04-05 17:00:00,44.6,17,5,4,18.7,56.5,88.8,993.5,0.0,222.5,5.3
2024-04-05 18:00:00,16.0,18,5,4,18.18,57.0,16.5,993.68,0.0,271.5,6.55
2024-04-05 19:00:00,3.0,19,5,4,17.7,59.75,0.0,994.38,0.0,271.17,6.33
2024-04-05 20:00:00,0.0,20,5,4,17.23,62.0,0.0,995.2,0.0,259.67,2.22
2024-04-05 21:00:00,0.0,21,5,4,15.85,67.5,0.0,995.32,0.0,120.0,1.0
2024-04-05 22:00:00,0.0,22,5,4,13.92,75.5,0.0,995.65,0.0,235.67,0.72
2024-04-05 23:00:00,0.0,23,5,4,12.32,83.5,0.0,996.02,0.0,70.67,0.3
2024-04-06 00:00:00,0.0,0,6,4,11.02,89.75,0.0,996.12,0.0,103.17,0.32
2024-04-06 01:00:00,0.0,1,6,4,10.27,92.75,0.0,996.28,0.0,80.67,0.4
2024-04-06 02:00:00,0.0,2,6,4,9.95,95.75,0.0,996.35,0.0,129.0,0.27
2024-04-06 03:00:00,0.0,3,6,4,9.65,96.5,0.0,996.3,0.0,185.67,0.38
2024-04-06 04:00:00,0.0,4,6,4,9.4,97.5,0.0,996.4,0.0,151.83,0.27
2024-04-06 05:00:00,0.0,5,6,4,9.12,98.0,0.0,996.65,0.0,251.33,0.42
2024-04-06 06:00:00,0.0,6,6,4,9.2,97.75,24.1,997.18,0.0,267.17,0.65
2024-04-06 07:00:00,1.7,7,6,4,11.75,88.5,161.95,997.18,0.0,290.17,0.75
2024-04-06 08:00:00,20.5,8,6,4,13.65,76.25,280.23,997.1,0.0,341.0,1.98
2024-04-06 09:00:00,20.2,9,6,4,16.1,66.5,515.85,996.75,0.0,277.83,1.75
2024-04-06 10:00:00,95.0,10,6,4,17.77,58.0,574.35,996.08,0.0,186.0,1.5
2024-04-06 11:00:00,113.5,11,6,4,19.95,52.0,726.8,995.58,0.0,183.83,0.77
2024-04-06 12:00:00,109.1,12,6,4,21.52,47.25,774.15,994.68,0.0,162.33,2.02
2024-04-06 13:00:00,116.7,13,6,4,23.25,43.0,734.45,993.8,0.0,189.0,1.65
2024-04-06 14:00:00,113.3,14,6,4,22.75,43.0,619.33,993.0,0.0,260.33,5.08
2024-04-06 15:00:00,102.4,15,6,4,21.58,50.25,492.42,992.98,0.0,267.33,8.3
2024-04-06 16:00:00,80.7,16,6,4,21.3,53.75,190.58,992.68,0.0,262.83,6.75
2024-04-06 17:00:00,42.8,17,6,4,20.8,56.75,43.68,992.5,0.0,281.33,7.73
2024-04-06 18:00:00,18.3,18,6,4,20.15,58.0,10.35,993.3,0.0,258.67,3.98
2024-04-06 19:00:00,2.6,19,6,4,19.52,59.5,0.0,993.65,0.0,243.0,2.45
2024-04-06 20:00:00,0.0,20,6,4,18.1,64.25,0.0,994.65,0.0,104.0,1.28
2024-04-06 21:00:00,0.0,21,6,4,16.05,73.25,0.0,995.32,0.0,74.33,0.53
2024-04-06 22:00:00,0.0,22,6,4,14.85,78.75,0.0,995.38,0.0,149.67,0.72
2024-04-06 23:00:00,0.0,23,6,4,13.25,84.75,0.0,995.62,0.0,178.0,0.52
2024-04-07 00:00:00,0.0,0,7,4,12.52,89.75,0.0,995.98,0.0,59.5,0.25
2024-04-07 01:00:00,0.0,1,7,4,11.45,93.25,0.0,995.52,0.0,214.67,0.35
2024-04-07 02:00:00,0.0,2,7,4,10.78,95.5,0.0,995.62,0.0,273.5,0.38
2024-04-07 03:00:00,0.0,3,7,4,10.5,97.25,0.0,995.45,0.0,189.33,0.52
2024-04-07 04:00:00,0.0,4,7,4,10.45,97.0,0.0,995.15,0.0,251.67,0.98
2024-04-07 05:00:00,0.0,5,7,4,10.48,94.75,0.0,995.22,0.0,210.67,1.27
