datetime,month,day,hour,air_temperature,humidity,irradiance,pressure,rain,wind_direction,wind_velocity
2025-02-18 07:00:00,2,18,7,1.2,90,0.0,995.9,0.0,27,0.44
2025-02-18 08:00:00,2,18,8,1.9,88,41.4,996.1,0.0,135,0.28
2025-02-18 09:00:00,2,18,9,2.6,87,340.2,996.7,0.0,135,0.86
2025-02-18 10:00:00,2,18,10,4.2,85,812.88,996.8,0.0,101,0.5
2025-02-18 11:00:00,2,18,11,5.2,82,1119.6,996.3,0.0,159,0.86
2025-02-18 12:00:00,2,18,12,6.4,76,1276.2,996.0,0.0,124,0.72
2025-02-18 13:00:00,2,18,13,6.6,71,1455.12,996.5,0.0,76,0.42
2025-02-18 14:00:00,2,18,14,7.7,67,1331.28,996.6,0.0,165,1.56
2025-02-18 15:00:00,2,18,15,7.7,64,1084.32,996.4,0.0,178,2.81
2025-02-18 16:00:00,2,18,16,7.2,62,901.8,996.4,0.0,180,2.31
2025-02-18 17:00:00,2,18,17,6.1,67,453.6,996.6,0.0,173,2.53
2025-02-18 18:00:00,2,18,18,4.2,78,63.0,997.5,0.0,173,1.61
2025-02-18 19:00:00,2,18,19,3.1,78,0.0,998.5,0.0,163,1.06
2025-02-18 20:00:00,2,18,20,2.2,79,0.0,998.9,0.0,164,1.44
2025-02-18 21:00:00,2,18,21,2.1,81,0.0,999.8,0.0,180,0.31
2025-02-18 22:00:00,2,18,22,2.4,77,0.0,1000.5,0.0,45,0.14
2025-02-18 23:00:00,2,18,23,2.2,77,0.0,1000.8,0.0,90,0.19
2025-02-19 00:00:00,2,19,0,2.1,77,0.0,1001.1,0.0,56,0.36
2025-02-19 01:00:00,2,19,1,2.5,79,0.0,1001.5,0.0,117,0.44
2025-02-19 02:00:00,2,19,2,2.5,81,0.0,1001.6,0.0,108,0.31
2025-02-19 03:00:00,2,19,3,2.4,80,0.0,1002.3,0.0,45,0.14
2025-02-19 04:00:00,2,19,4,2.3,88,0.0,1001.7,0.0,135,0.69
2025-02-19 05:00:00,2,19,5,2.4,88,0.0,1001.5,0.0,171,0.61
2025-02-19 06:00:00,2,19,6,2.2,90,0.0,1001.7,0.0,166,0.42
2025-02-19 07:00:00,2,19,7,1.9,90,0.0,1002.8,0.0,117,0.44
2025-02-19 08:00:00,2,19,8,2.0,91,40.32,1003.2,0.0,153,0.67
2025-02-19 09:00:00,2,19,9,2.5,91,271.8,1003.4,0.0,117,0.67
2025-02-19 10:00:00,2,19,10,4.0,84,615.6,1003.3,0.0,99,0.61
2025-02-19 11:00:00,2,19,11,5.0,72,697.68,1003.2,0.0,127,0.5
2025-02-19 12:00:00,2,19,12,5.9,68,1015.92,1003.3,0.0,141,1.28
2025-02-19 13:00:00,2,19,13,6.1,64,1317.6,1003.2,0.0,114,1.19
2025-02-19 14:00:00,2,19,14,6.5,62,1043.28,1002.7,0.0,110,1.17
2025-02-19 15:00:00,2,19,15,6.8,61,1129.68,1002.4,0.0,156,1.19
2025-02-19 16:00:00,2,19,16,6.7,60,853.2,1002.6,0.0,170,1.72
2025-02-19 17:00:00,2,19,17,5.7,64,436.32,1002.8,0.0,165,1.97
2025-02-19 18:00:00,2,19,18,3.9,74,64.08,1003.0,0.0,158,1.61
2025-02-19 19:00:00,2,19,19,3.2,76,0.0,1003.9,0.0,171,0.61
2025-02-19 20:00:00,2,19,20,3.1,74,0.0,1003.8,0.0,135,0.14
2025-02-19 21:00:00,2,19,21,2.6,74,0.0,1004.3,0.0,63,0.44
2025-02-19 22:00:00,2,19,22,2.2,78,0.0,1004.9,0.0,90,0.61
2025-02-19 23:00:00,2,19,23,2.0,78,0.0,1004.7,0.0,297,0.22
2025-02-20 00:00:00,2,20,0,1.6,79,0.0,1004.9,0.0,14,0.42
2025-02-20 01:00:00,2,20,1,0.3,89,0.0,1005.1,0.0,9,0.61
2025-02-20 02:00:00,2,20,2,-0.6,95,0.0,1005.3,0.0,346,0.42
2025-02-20 03:00:00,2,20,3,-1.0,97,0.0,1005.0,0.0,63,0.22
2025-02-20 04:00:00,2,20,4,-1.2,98,0.0,1004.9,0.0,8,0.69
2025-02-20 05:00:00,2,20,5,-1.4,97,0.0,1004.3,0.0,14,0.42
2025-02-20 06:00:00,2,20,6,-2.0,100,0.0,1004.2,0.0,180,0.19
2025-02-20 07:00:00,2,20,7,-2.2,100,0.0,1004.8,0.0,333,0.22
2025-02-20 08:00:00,2,20,8,-2.7,100,72.72,1004.7,0.0,225,0.14
2025-02-20 09:00:00,2,20,9,-1.4,100,452.88,1005.4,0.0,342,0.31
2025-02-20 10:00:00,2,20,10,2.1,92,979.2,1005.6,0.0,315,0.28
2025-02-20 11:00:00,2,20,11,4.5,86,1434.6,1005.3,0.0,135,0.28
2025-02-20 12:00:00,2,20,12,6.9,73,1733.4,1005.1,0.0,79,0.5
2025-02-20 13:00:00,2,20,13,8.5,65,1771.92,1004.1,0.0,153,0.22
2025-02-20 14:00:00,2,20,14,9.7,63,1705.68,1003.6,0.0,180,0.39
2025-02-20 15:00:00,2,20,15,10.3,63,1421.28,1003.2,0.0,144,0.86
2025-02-20 16:00:00,2,20,16,10.7,59,979.92,1003.3,0.0,141,0.64
2025-02-20 17:00:00,2,20,17,9.6,66,500.4,1002.9,0.0,151,1.03
2025-02-20 18:00:00,2,20,18,7.6,73,74.88,1003.8,0.0,163,1.06
2025-02-20 19:00:00,2,20,19,6.5,79,0.0,1004.4,0.0,90,0.31
2025-02-20 20:00:00,2,20,20,4.9,78,0.0,1004.7,0.0,42,1.19
2025-02-20 21:00:00,2,20,21,1.8,90,0.0,1004.7,0.0,63,0.67
2025-02-20 22:00:00,2,20,22,0.9,94,0.0,1005.6,0.0,34,0.36
2025-02-20 23:00:00,2,20,23,1.3,91,0.0,1005.7,0.0,18,0.64
2025-02-21 00:00:00,2,21,0,1.3,90,0.0,1005.9,0.0,90,0.5
2025-02-21 01:00:00,2,21,1,1.6,86,0.0,1006.1,0.0,11,0.5
2025-02-21 02:00:00,2,21,2,1.4,87,0.0,1005.9,0.0,56,0.36
2025-02-21 03:00:00,2,21,3,0.7,90,0.0,1005.8,0.0,90,0.11
2025-02-21 04:00:00,2,21,4,0.0,95,0.0,1005.6,0.0,333,0.22
2025-02-21 05:00:00,2,21,5,-0.6,99,0.0,1005.2,0.0,304,0.36
2025-02-21 06:00:00,2,21,6,-0.2,93,0.0,1005.6,0.0,360,0.39
2025-02-21 07:00:00,2,21,7,-0.3,92,0.0,1006.2,0.0,11,0.5
2025-02-21 08:00:00,2,21,8,-0.3,94,86.4,1006.0,0.0,11,0.5
2025-02-21 09:00:00,2,21,9,0.6,94,502.2,1006.1,0.0,180,0.11
2025-02-21 10:00:00,2,21,10,4.7,79,1005.12,1006.1,0.0,304,0.36
2025-02-21 11:00:00,2,21,11,7.5,66,1446.48,1006.1,0.0,225,0.14
2025-02-21 12:00:00,2,21,12,9.5,61,1734.48,1005.5,0.0,90,0.19
2025-02-21 13:00:00,2,21,13,11.0,57,1843.2,1004.2,0.0,162,0.31
2025-02-21 14:00:00,2,21,14,12.5,56,1731.6,1003.5,0.0,162,0.94
2025-02-21 15:00:00,2,21,15,13.1,59,1465.92,1003.2,0.0,159,1.39
2025-02-21 16:00:00,2,21,16,13.3,55,1048.32,1002.4,0.0,153,0.67
2025-02-21 17:00:00,2,21,17,12.2,63,518.4,1002.6,0.0,131,0.92
2025-02-21 18:00:00,2,21,18,10.1,74,81.0,1002.5,0.0,159,0.86
2025-02-21 19:00:00,2,21,19,8.7,76,0.0,1003.1,0.0,169,0.5
2025-02-21 20:00:00,2,21,20,7.9,70,0.0,1002.6,0.0,196,0.72
2025-02-21 21:00:00,2,21,21,7.4,69,0.0,1003.1,0.0,166,0.83
2025-02-21 22:00:00,2,21,22,7.0,72,0.0,1003.6,0.0,146,0.36
2025-02-21 23:00:00,2,21,23,6.7,71,0.0,1003.5,0.0,129,0.64
2025-02-22 00:00:00,2,22,0,5.8,76,0.0,1003.4,0.0,79,0.5
2025-02-22 01:00:00,2,22,1,4.9,91,0.0,1003.7,0.0,76,0.83
2025-02-22 02:00:00,2,22,2,5.0,89,0.0,1003.2,0.0,124,0.36
2025-02-22 03:00:00,2,22,3,3.8,90,0.0,1003.1,0.0,34,0.36
2025-02-22 04:00:00,2,22,4,2.6,97,0.0,1003.0,0.0,59,0.58
2025-02-22 05:00:00,2,22,5,2.2,99,0.0,1002.6,0.0,135,0.28
2025-02-22 06:00:00,2,22,6,1.5,100,0.0,1002.5,0.0,117,0.22
2025-02-22 07:00:00,2,22,7,1.1,97,0.0,1003.1,0.0,81,0.61
2025-02-22 08:00:00,2,22,8,0.9,99,75.6,1003.2,0.0,135,0.28
2025-02-22 09:00:00,2,22,9,2.4,95,398.88,1003.0,0.0,124,0.36
2025-02-22 10:00:00,2,22,10,6.7,83,802.8,1003.0,0.0,23,0.75
2025-02-22 11:00:00,2,22,11,8.8,74,1048.32,1002.9,0.0,15,1.14
2025-02-22 12:00:00,2,22,12,9.9,75,1084.32,1002.4,0.0,6,0.92
2025-02-22 13:00:00,2,22,13,11.2,68,897.12,1001.1,0.0,24,1.97
2025-02-22 14:00:00,2,22,14,12.0,66,1062.72,1000.4,0.0,13,2.17
2025-02-22 15:00:00,2,22,15,12.1,65,954.72,1000.3,0.0,9,2.03
2025-02-22 16:00:00,2,22,16,12.6,57,695.52,999.9,0.0,38,1.64
2025-02-22 17:00:00,2,22,17,11.6,60,369.0,999.9,0.0,39,1.42
2025-02-22 18:00:00,2,22,18,10.3,66,69.12,1000.7,0.0,56,0.72
2025-02-22 19:00:00,2,22,19,9.9,68,0.0,1001.0,0.0,76,0.42
2025-02-22 20:00:00,2,22,20,9.0,73,0.0,1001.3,0.0,153,0.22
2025-02-22 21:00:00,2,22,21,8.5,74,0.0,1001.8,0.0,315,0.28
2025-02-22 22:00:00,2,22,22,8.2,74,0.0,1002.6,0.0,140,0.78
2025-02-22 23:00:00,2,22,23,7.8,75,0.0,1002.7,0.0,135,0.42
2025-02-23 00:00:00,2,23,0,7.2,78,0.0,1002.7,0.0,18,0.31
2025-02-23 01:00:00,2,23,1,6.6,80,0.0,1003.5,0.0,108,0.31
2025-02-23 02:00:00,2,23,2,6.2,82,0.0,1003.5,0.0,146,0.36
2025-02-23 03:00:00,2,23,3,5.4,85,0.0,1003.7,0.0,135,0.14
2025-02-23 04:00:00,2,23,4,5.3,89,0.0,1003.8,0.0,166,0.42
2025-02-23 05:00:00,2,23,5,6.0,84,0.0,1004.3,0.0,180,0.19
2025-02-23 06:00:00,2,23,6,5.4,87,0.0,1004.1,0.0,76,0.42
2025-02-23 07:00:00,2,23,7,5.1,87,0.0,1004.7,0.0,45,0.14
2025-02-23 08:00:00,2,23,8,5.2,88,65.52,1005.0,0.0,315,0.42
2025-02-23 09:00:00,2,23,9,6.1,88,308.88,1006.0,0.0,297,0.22
2025-02-23 10:00:00,2,23,10,8.0,79,781.92,1006.0,0.0,225,0.28
2025-02-23 11:00:00,2,23,11,9.8,71,1354.32,1006.1,0.0,346,0.42
2025-02-23 12:00:00,2,23,12,11.6,64,1643.4,1005.9,0.0,45,0.28
2025-02-23 13:00:00,2,23,13,12.9,58,1532.88,1005.0,0.0,284,0.42
2025-02-23 14:00:00,2,23,14,14.0,56,1661.4,1004.1,0.0,360,0.39
2025-02-23 15:00:00,2,23,15,14.5,57,1296.0,1003.6,0.0,360,0.31
2025-02-23 16:00:00,2,23,16,14.9,54,870.48,1003.3,0.0,127,1.0
2025-02-23 17:00:00,2,23,17,13.7,63,411.12,1003.2,0.0,153,1.56
2025-02-23 18:00:00,2,23,18,11.6,72,72.0,1003.6,0.0,158,1.08
2025-02-23 19:00:00,2,23,19,10.6,74,0.0,1004.3,0.0,194,0.42
2025-02-23 20:00:00,2,23,20,9.7,71,0.0,1004.0,0.0,188,0.69
2025-02-23 21:00:00,2,23,21,9.2,71,0.0,1004.6,0.0,180,0.69
2025-02-23 22:00:00,2,23,22,8.6,74,0.0,1005.1,0.0,112,0.53
2025-02-23 23:00:00,2,23,23,8.3,75,0.0,1004.9,0.0,180,0.11
2025-02-24 00:00:00,2,24,0,6.5,85,0.0,1004.9,0.0,27,0.67
2025-02-24 01:00:00,2,24,1,4.0,96,0.0,1005.1,0.0,90,0.39
2025-02-24 02:00:00,2,24,2,4.1,93,0.0,1004.6,0.0,104,0.42
2025-02-24 03:00:00,2,24,3,4.3,92,0.0,1004.6,0.0,99,0.61
2025-02-24 04:00:00,2,24,4,5.0,90,0.0,1003.6,0.0,27,0.89
2025-02-24 05:00:00,2,24,5,4.9,90,0.0,1003.5,0.0,225,0.14
2025-02-24 06:00:00,2,24,6,5.7,87,0.0,1003.8,0.0,104,0.42
2025-02-24 07:00:00,2,24,7,4.7,88,0.0,1003.7,0.0,45,1.0
2025-02-24 08:00:00,2,24,8,5.2,86,86.4,1003.9,0.0,11,0.5
2025-02-24 09:00:00,2,24,9,6.1,88,503.28,1004.4,0.0,315,0.14
2025-02-24 10:00:00,2,24,10,8.9,79,1033.92,1004.6,0.0,74,0.72
2025-02-24 11:00:00,2,24,11,11.1,70,1541.52,1003.9,0.0,288,0.31
2025-02-24 12:00:00,2,24,12,13.1,64,1823.4,1002.7,0.0,180,0.31
2025-02-24 13:00:00,2,24,13,14.3,57,1861.2,1001.8,0.0,127,0.5
2025-02-24 14:00:00,2,24,14,15.2,54,1613.52,1000.2,0.0,139,1.06
2025-02-24 15:00:00,2,24,15,15.5,53,1396.08,999.7,0.0,156,1.19
2025-02-24 16:00:00,2,24,16,15.2,57,961.2,999.3,0.0,151,1.25
2025-02-24 17:00:00,2,24,17,13.7,67,481.68,999.3,0.0,153,1.56
2025-02-24 18:00:00,2,24,18,11.4,73,86.4,999.1,0.0,156,0.97
2025-02-24 19:00:00,2,24,19,10.1,80,0.0,999.4,0.0,151,1.03
2025-02-24 20:00:00,2,24,20,9.5,80,0.0,998.9,0.0,159,0.86
2025-02-24 21:00:00,2,24,21,8.9,81,0.0,999.6,0.0,146,0.72
2025-02-24 22:00:00,2,24,22,8.7,86,0.0,999.8,0.0,114,0.97
2025-02-24 23:00:00,2,24,23,8.5,87,0.0,999.1,0.0,124,0.72
2025-02-25 00:00:00,2,25,0,8.2,87,0.0,998.5,0.0,63,0.22
2025-02-25 01:00:00,2,25,1,7.6,89,0.0,998.8,0.0,108,0.31
2025-02-25 02:00:00,2,25,2,6.8,92,0.0,998.3,0.0,72,0.64
2025-02-25 03:00:00,2,25,3,6.5,93,0.0,997.9,0.0,127,0.5
2025-02-25 04:00:00,2,25,4,7.5,90,0.0,997.2,0.0,143,0.5
2025-02-25 05:00:00,2,25,5,7.8,91,0.0,996.9,0.0,135,1.0
2025-02-25 06:00:00,2,25,6,7.4,93,0.0,996.4,0.0,127,0.5
2025-02-25 07:00:00,2,25,7,7.5,95,0.0,996.6,0.0,97,0.81
2025-02-25 08:00:00,2,25,8,7.4,95,78.48,996.2,0.0,90,0.81
2025-02-25 09:00:00,2,25,9,9.3,89,363.6,996.2,0.0,169,0.5
2025-02-25 10:00:00,2,25,10,10.3,89,801.0,996.2,0.0,99,0.61
2025-02-25 11:00:00,2,25,11,11.8,78,840.6,995.5,0.0,59,0.58
2025-02-25 12:00:00,2,25,12,12.8,72,1069.92,994.2,0.0,68,0.53
2025-02-25 13:00:00,2,25,13,12.8,73,1022.4,993.2,0.0,100,1.11
2025-02-25 14:00:00,2,25,14,12.6,76,633.6,992.8,0.1,137,2.47
2025-02-25 15:00:00,2,25,15,12.0,80,504.72,992.6,0.1,150,3.0
2025-02-25 16:00:00,2,25,16,11.8,82,379.8,992.5,0.0,124,2.17
2025-02-25 17:00:00,2,25,17,11.2,82,255.6,992.3,0.0,130,2.47
2025-02-25 18:00:00,2,25,18,10.1,85,54.0,991.7,0.0,142,1.14
2025-02-25 19:00:00,2,25,19,10.0,84,0.0,992.0,0.0,118,1.69
2025-02-25 20:00:00,2,25,20,9.1,87,0.0,991.6,0.0,135,0.56
2025-02-25 21:00:00,2,25,21,8.0,91,0.0,991.7,0.0,146,0.36
2025-02-25 22:00:00,2,25,22,8.8,88,0.0,991.5,0.0,180,0.19
2025-02-25 23:00:00,2,25,23,8.2,88,0.0,991.4,0.0,270,0.19
2025-02-26 00:00:00,2,26,0,8.0,87,0.0,990.7,0.0,34,0.36
2025-02-26 01:00:00,2,26,1,7.7,90,0.0,990.2,0.0,360,0.31
2025-02-26 02:00:00,2,26,2,7.5,92,0.0,990.6,0.2,207,0.22
2025-02-26 03:00:00,2,26,3,7.1,93,0.0,990.3,0.4,63,0.22
2025-02-26 04:00:00,2,26,4,7.5,97,0.0,989.9,0.7,112,0.53
2025-02-26 05:00:00,2,26,5,7.3,96,0.0,989.4,0.7,34,0.36
2025-02-26 06:00:00,2,26,6,7.3,95,0.0,989.3,0.3,360,0.39
2025-02-26 07:00:00,2,26,7,7.9,91,0.0,989.3,0.2,349,0.5
2025-02-26 08:00:00,2,26,8,8.0,93,37.8,989.6,0.4,340,1.17
2025-02-26 09:00:00,2,26,9,8.5,91,154.08,990.1,0.4,360,1.19
2025-02-26 10:00:00,2,26,10,9.8,88,299.52,990.1,0.4,333,1.33
2025-02-26 11:00:00,2,26,11,11.0,77,595.8,990.0,0.0,342,2.53
2025-02-26 12:00:00,2,26,12,11.3,77,803.52,989.8,0.0,351,2.44
2025-02-26 13:00:00,2,26,13,11.3,77,811.8,989.1,0.0,342,2.53
2025-02-26 14:00:00,2,26,14,11.7,75,670.32,989.0,0.0,339,2.47
2025-02-26 15:00:00,2,26,15,11.9,75,632.88,989.1,0.0,339,2.47
2025-02-26 16:00:00,2,26,16,11.6,71,532.8,989.0,0.0,323,3.14
2025-02-26 17:00:00,2,26,17,11.1,70,239.4,988.9,0.0,323,2.14
2025-02-26 18:00:00,2,26,18,10.2,64,55.8,989.5,0.0,328,2.47
2025-02-26 19:00:00,2,26,19,9.5,67,0.0,989.7,0.0,319,2.14
2025-02-26 20:00:00,2,26,20,8.3,77,0.0,990.6,0.0,326,1.44
2025-02-26 21:00:00,2,26,21,7.6,78,0.0,991.2,0.0,337,1.31
2025-02-26 22:00:00,2,26,22,7.7,76,0.0,990.9,0.0,325,1.58
2025-02-26 23:00:00,2,26,23,7.2,75,0.0,991.6,0.0,325,1.22
2025-02-27 00:00:00,2,27,0,6.7,74,0.0,991.5,0.0,360,0.69
2025-02-27 01:00:00,2,27,1,6.9,69,0.0,991.8,0.0,333,1.11
2025-02-27 02:00:00,2,27,2,6.5,70,0.0,992.2,0.0,347,0.92
2025-02-27 03:00:00,2,27,3,6.1,70,0.0,992.5,0.0,59,0.58
2025-02-27 04:00:00,2,27,4,5.1,74,0.0,992.0,0.0,8,0.69
2025-02-27 05:00:00,2,27,5,4.6,75,0.0,991.8,0.0,56,0.36
2025-02-27 06:00:00,2,27,6,4.0,77,0.0,991.5,0.0,360,0.69
2025-02-27 07:00:00,2,27,7,2.7,85,0.0,992.5,0.0,11,0.5
2025-02-27 08:00:00,2,27,8,2.7,86,155.52,992.8,0.0,360,0.5
2025-02-27 09:00:00,2,27,9,4.8,85,669.6,993.6,0.0,243,0.22
2025-02-27 10:00:00,2,27,10,7.7,79,1220.4,993.7,0.0,76,0.42
2025-02-27 11:00:00,2,27,11,10.1,62,1666.08,992.9,0.0,180,0.31
2025-02-27 12:00:00,2,27,12,11.6,58,1949.4,992.5,0.0,180,0.19
2025-02-27 13:00:00,2,27,13,12.7,54,2035.8,991.9,0.0,97,0.81
2025-02-27 14:00:00,2,27,14,13.6,52,1961.28,990.8,0.0,108,0.94
2025-02-27 15:00:00,2,27,15,13.9,51,1663.92,990.5,0.0,131,0.92
2025-02-27 16:00:00,2,27,16,13.8,51,1203.12,989.7,0.0,153,2.22
2025-02-27 17:00:00,2,27,17,12.5,58,646.2,989.9,0.0,152,2.36
2025-02-27 18:00:00,2,27,18,10.1,68,133.92,990.4,0.0,155,1.89
2025-02-27 19:00:00,2,27,19,9.0,72,0.0,991.5,0.0,143,1.5
2025-02-27 20:00:00,2,27,20,8.1,75,0.0,992.1,0.0,153,1.11
2025-02-27 21:00:00,2,27,21,7.2,79,0.0,993.0,0.0,150,0.81
2025-02-27 22:00:00,2,27,22,6.5,84,0.0,993.3,0.0,130,0.78
2025-02-27 23:00:00,2,27,23,6.2,84,0.0,993.5,0.0,108,0.64
2025-02-28 00:00:00,2,28,0,5.2,88,0.0,993.5,0.0,101,0.5
2025-02-28 01:00:00,2,28,1,5.2,88,0.0,994.1,0.0,106,0.72
2025-02-28 02:00:00,2,28,2,5.1,87,0.0,994.6,0.0,90,0.61
2025-02-28 03:00:00,2,28,3,4.8,86,0.0,994.4,0.0,53,0.5
2025-02-28 04:00:00,2,28,4,3.9,88,0.0,994.2,0.0,106,0.72
2025-02-28 05:00:00,2,28,5,4.4,86,0.0,994.5,0.0,129,0.64
2025-02-28 06:00:00,2,28,6,4.4,87,0.0,994.6,0.0,143,0.5
2025-02-28 07:00:00,2,28,7,5.6,86,0.0,995.3,0.0,108,0.31
2025-02-28 08:00:00,2,28,8,5.9,87,67.68,995.6,0.0,270,0.0
2025-02-28 09:00:00,2,28,9,6.9,85,495.0,996.5,0.0,297,0.22
2025-02-28 10:00:00,2,28,10,9.3,82,1097.28,996.3,0.0,27,0.67
2025-02-28 11:00:00,2,28,11,10.8,67,1644.48,995.9,0.0,14,0.83
2025-02-28 12:00:00,2,28,12,11.9,56,1872.72,995.5,0.0,37,0.5
2025-02-28 13:00:00,2,28,13,12.9,51,1983.6,994.7,0.0,140,0.78
2025-02-28 14:00:00,2,28,14,13.3,52,1823.4,994.1,0.0,146,1.08
2025-02-28 15:00:00,2,28,15,13.6,50,1492.2,993.6,0.0,143,1.5
2025-02-28 16:00:00,2,28,16,13.2,52,1055.52,993.5,0.0,166,3.31
2025-02-28 17:00:00,2,28,17,12.0,62,626.4,992.9,0.0,162,2.83
2025-02-28 18:00:00,2,28,18,10.0,68,143.28,993.4,0.0,169,2.03
2025-02-28 19:00:00,2,28,19,9.2,64,0.0,994.5,0.0,147,1.67
2025-02-28 20:00:00,2,28,20,7.9,70,0.0,994.9,0.0,153,1.11
2025-02-28 21:00:00,2,28,21,7.4,72,0.0,995.2,0.0,202,0.53
2025-02-28 22:00:00,2,28,22,7.8,73,0.0,995.8,0.0,153,0.67
2025-02-28 23:00:00,2,28,23,7.5,74,0.0,995.5,0.0,170,1.11
2025-03-01 00:00:00,3,1,0,7.2,85,0.0,995.9,0.0,27,1.11
2025-03-01 01:00:00,3,1,1,7.2,82,0.0,996.1,0.0,335,1.44
2025-03-01 02:00:00,3,1,2,6.8,82,0.0,996.6,0.0,349,1.03
2025-03-01 03:00:00,3,1,3,6.3,83,0.0,996.8,0.0,360,0.89
2025-03-01 04:00:00,3,1,4,6.5,85,0.0,996.8,0.0,337,2.06
2025-03-01 05:00:00,3,1,5,5.9,82,0.0,997.5,0.0,349,1.64
2025-03-01 06:00:00,3,1,6,5.6,82,0.0,997.7,0.0,357,1.69
2025-03-01 07:00:00,3,1,7,5.7,82,0.0,998.7,0.0,333,1.78
2025-03-01 08:00:00,3,1,8,5.8,82,71.28,999.0,0.0,332,2.14
2025-03-01 09:00:00,3,1,9,6.5,79,312.48,999.9,0.0,341,2.44
2025-03-01 10:00:00,3,1,10,7.7,72,761.4,1000.4,0.0,338,2.69
2025-03-01 11:00:00,3,1,11,8.6,67,940.32,1000.5,0.0,331,2.64
2025-03-01 12:00:00,3,1,12,9.6,61,1111.68,1000.2,0.0,332,2.72
2025-03-01 13:00:00,3,1,13,10.7,57,1776.6,999.7,0.0,327,2.75
2025-03-01 14:00:00,3,1,14,11.8,55,1724.4,999.0,0.0,321,2.19
2025-03-01 15:00:00,3,1,15,12.2,55,1659.6,998.7,0.0,313,1.64
2025-03-01 16:00:00,3,1,16,12.3,54,1221.12,999.3,0.0,317,2.06
2025-03-01 17:00:00,3,1,17,11.6,55,685.8,998.6,0.0,309,1.42
2025-03-01 18:00:00,3,1,18,10.0,59,157.68,998.9,0.0,294,0.97
2025-03-01 19:00:00,3,1,19,8.9,61,0.0,1000.0,0.0,135,0.42
2025-03-01 20:00:00,3,1,20,6.6,68,0.0,1000.5,0.0,270,0.0
2025-03-01 21:00:00,3,1,21,7.2,61,0.0,1001.3,0.0,180,0.11
2025-03-01 22:00:00,3,1,22,6.1,66,0.0,1002.4,0.0,342,0.31
2025-03-01 23:00:00,3,1,23,5.5,71,0.0,1002.4,0.0,329,0.58
2025-03-02 00:00:00,3,2,0,5.0,73,0.0,1002.6,0.0,338,0.53
2025-03-02 01:00:00,3,2,1,3.9,75,0.0,1003.4,0.0,333,0.89
2025-03-02 02:00:00,3,2,2,2.9,81,0.0,1003.2,0.0,360,0.61
2025-03-02 03:00:00,3,2,3,2.5,82,0.0,1003.8,0.0,9,0.61
2025-03-02 04:00:00,3,2,4,1.3,86,0.0,1003.3,0.0,9,0.61
2025-03-02 05:00:00,3,2,5,1.1,86,0.0,1003.8,0.0,16,0.72
2025-03-02 06:00:00,3,2,6,0.8,87,0.0,1003.5,0.0,14,0.83
2025-03-02 07:00:00,3,2,7,0.0,91,0.0,1004.6,0.0,360,0.81
2025-03-02 08:00:00,3,2,8,0.6,90,192.6,1005.1,0.0,360,1.0
2025-03-02 09:00:00,3,2,9,3.4,83,731.52,1005.6,0.0,37,0.5
2025-03-02 10:00:00,3,2,10,7.5,59,1297.8,1005.7,0.0,21,1.39
2025-03-02 11:00:00,3,2,11,9.4,51,1774.08,1005.4,0.0,7,2.33
2025-03-02 12:00:00,3,2,12,10.8,46,2080.08,1004.9,0.0,9,2.03
2025-03-02 13:00:00,3,2,13,12.1,39,2187.0,1003.8,0.0,4,1.42
2025-03-02 14:00:00,3,2,14,12.9,36,2093.4,1002.4,0.0,360,1.5
2025-03-02 15:00:00,3,2,15,13.5,33,1785.6,1002.3,0.0,5,1.19
2025-03-02 16:00:00,3,2,16,14.2,28,1300.32,1001.5,0.0,331,1.03
2025-03-02 17:00:00,3,2,17,13.8,32,714.6,1001.1,0.0,207,0.22
2025-03-02 18:00:00,3,2,18,10.9,47,160.2,1001.7,0.0,209,1.83
2025-03-02 19:00:00,3,2,19,8.5,56,0.0,1003.0,0.0,190,1.11
2025-03-02 20:00:00,3,2,20,7.3,50,0.0,1003.1,0.0,163,1.06
2025-03-02 21:00:00,3,2,21,7.8,48,0.0,1004.3,0.0,243,0.22
2025-03-02 22:00:00,3,2,22,2.3,78,0.0,1005.0,0.0,9,0.61
2025-03-02 23:00:00,3,2,23,2.1,79,0.0,1004.7,0.0,18,0.31
2025-03-03 00:00:00,3,3,0,1.4,80,0.0,1004.6,0.0,53,0.5
2025-03-03 01:00:00,3,3,1,0.1,90,0.0,1005.1,0.0,37,0.5
2025-03-03 02:00:00,3,3,2,-0.0,90,0.0,1004.8,0.0,72,0.31
2025-03-03 03:00:00,3,3,3,-0.1,88,0.0,1004.6,0.0,135,0.14
2025-03-03 04:00:00,3,3,4,-0.3,84,0.0,1004.7,0.0,225,0.14
2025-03-03 05:00:00,3,3,5,0.0,83,0.0,1004.6,0.0,18,0.31
2025-03-03 06:00:00,3,3,6,-0.8,86,0.0,1004.7,0.0,18,0.31
2025-03-03 07:00:00,3,3,7,-2.1,95,0.0,1004.9,0.0,22,0.53
2025-03-03 08:00:00,3,3,8,-1.4,93,199.8,1004.9,0.0,34,0.36
2025-03-03 09:00:00,3,3,9,1.3,86,735.12,1005.4,0.0,270,0.0
2025-03-03 10:00:00,3,3,10,6.5,69,1292.4,1005.0,0.0,360,0.69
2025-03-03 11:00:00,3,3,11,9.5,53,1758.6,1004.3,0.0,22,0.53
2025-03-03 12:00:00,3,3,12,11.3,44,2063.52,1004.0,0.0,360,0.19
