datetime,hour,day,month,air_temperature,humidity,irradiance,pressure,rain,wind_direction,wind_velocity
2025-02-16 18:00:00,18,16,2,5.18,68.25,0.0,986.68,0.0,265.83,4.88
2025-02-16 19:00:00,19,16,2,5.1,69.25,0.0,987.4,0.0,273.83,4.22
2025-02-16 20:00:00,20,16,2,4.97,69.75,0.0,988.05,0.0,273.33,3.5
2025-02-16 21:00:00,21,16,2,4.15,73.75,0.0,988.55,0.0,211.67,1.47
2025-02-16 22:00:00,22,16,2,3.02,79.0,0.0,988.8,0.0,120.67,0.85
2025-02-16 23:00:00,23,16,2,3.02,81.25,0.0,989.12,0.0,152.0,1.53
2025-02-17 00:00:00,0,17,2,2.92,83.0,0.0,989.35,0.0,50.5,0.3
2025-02-17 01:00:00,1,17,2,3.02,83.25,0.0,989.25,0.0,0.0,0.0
2025-02-17 02:00:00,2,17,2,3.05,83.25,0.0,989.5,0.0,0.0,0.0
2025-02-17 03:00:00,3,17,2,2.98,84.5,0.0,989.38,0.0,0.0,0.0
2025-02-17 04:00:00,4,17,2,2.85,86.0,0.0,989.4,0.0,279.17,0.4
2025-02-17 05:00:00,5,17,2,2.82,84.75,0.0,989.7,0.0,280.0,0.57
2025-02-17 06:00:00,6,17,2,2.82,83.0,0.0,990.15,0.0,114.67,0.52
2025-02-17 07:00:00,7,17,2,2.92,83.25,0.0,990.7,0.0,231.0,0.5
2025-02-17 08:00:00,8,17,2,3.15,82.5,12.52,991.28,0.0,0.0,0.0
2025-02-17 09:00:00,9,17,2,3.7,80.0,37.45,991.85,0.0,0.0,0.0
2025-02-17 10:00:00,10,17,2,4.38,76.5,74.12,992.18,0.0,101.0,0.07
2025-02-17 11:00:00,11,17,2,5.05,73.0,114.18,992.38,0.0,123.67,0.48
2025-02-17 12:00:00,12,17,2,5.68,69.75,138.32,991.9,0.0,150.33,1.43
2025-02-17 13:00:00,13,17,2,5.95,66.5,128.12,991.55,0.0,180.17,1.83
2025-02-17 14:00:00,14,17,2,5.8,67.5,87.75,991.42,0.0,262.67,2.55
2025-02-17 15:00:00,15,17,2,5.68,67.5,88.95,991.25,0.0,273.0,4.17
2025-02-17 16:00:00,16,17,2,5.43,67.25,69.68,991.38,0.0,267.33,4.67
2025-02-17 17:00:00,17,17,2,4.95,68.75,16.62,991.75,0.0,270.67,4.27
2025-02-17 18:00:00,18,17,2,4.78,68.75,0.0,992.35,0.0,262.67,3.33
2025-02-17 19:00:00,19,17,2,3.85,72.75,0.0,992.62,0.0,179.67,0.73
2025-02-17 20:00:00,20,17,2,3.58,76.0,0.0,993.02,0.0,91.67,0.3
2025-02-17 21:00:00,21,17,2,4.38,72.75,0.0,993.52,0.0,162.67,1.23
2025-02-17 22:00:00,22,17,2,4.75,70.25,0.0,993.9,0.0,192.33,1.0
2025-02-17 23:00:00,23,17,2,4.82,70.0,0.0,993.8,0.0,158.0,0.68
2025-02-18 00:00:00,0,18,2,4.82,70.0,0.0,993.82,0.0,177.67,1.37
2025-02-18 01:00:00,1,18,2,4.42,73.5,0.0,993.72,0.0,155.83,0.82
2025-02-18 02:00:00,2,18,2,4.12,77.0,0.0,993.3,0.0,94.0,0.48
2025-02-18 03:00:00,3,18,2,4.05,78.0,0.0,993.18,0.0,157.83,0.35
2025-02-18 04:00:00,4,18,2,3.97,77.25,0.0,992.85,0.0,97.83,0.48
2025-02-18 05:00:00,5,18,2,3.92,77.75,0.0,992.48,0.0,132.5,0.58
2025-02-18 06:00:00,6,18,2,3.38,81.5,0.0,992.68,0.0,273.0,0.48
2025-02-18 07:00:00,7,18,2,3.18,83.25,0.0,993.15,0.0,12.33,0.03
2025-02-18 08:00:00,8,18,2,3.95,80.25,36.72,993.65,0.0,148.17,0.5
2025-02-18 09:00:00,9,18,2,5.05,72.0,103.28,993.72,0.0,142.33,1.2
2025-02-18 10:00:00,10,18,2,5.85,67.75,260.7,993.65,0.0,132.0,2.18
2025-02-18 11:00:00,11,18,2,6.88,59.25,403.98,993.55,0.0,138.0,2.15
2025-02-18 12:00:00,12,18,2,7.52,55.75,472.78,993.25,0.0,265.17,3.23
2025-02-18 13:00:00,13,18,2,6.8,58.25,338.72,993.05,0.0,272.33,4.63
2025-02-18 14:00:00,14,18,2,6.18,62.25,384.83,992.95,0.0,276.5,7.82
2025-02-18 15:00:00,15,18,2,5.58,63.75,220.02,993.18,0.0,271.5,8.05
2025-02-18 16:00:00,16,18,2,5.08,66.75,48.72,993.6,0.0,274.17,7.3
2025-02-18 17:00:00,17,18,2,4.72,68.25,13.38,994.4,0.0,278.83,6.05
2025-02-18 18:00:00,18,18,2,4.38,69.0,0.0,995.42,0.0,272.67,4.57
2025-02-18 19:00:00,19,18,2,4.18,70.5,0.0,996.35,0.0,254.17,2.75
2025-02-18 20:00:00,20,18,2,3.4,74.5,0.0,996.9,0.0,161.67,0.7
2025-02-18 21:00:00,21,18,2,2.1,80.25,0.0,997.72,0.0,133.33,0.55
2025-02-18 22:00:00,22,18,2,1.18,85.75,0.0,998.4,0.0,184.33,0.37
2025-02-18 23:00:00,23,18,2,0.6,89.5,0.0,998.82,0.0,123.17,0.28
2025-02-19 00:00:00,0,19,2,1.35,85.5,0.0,999.3,0.0,153.33,1.3
2025-02-19 01:00:00,1,19,2,1.42,82.75,0.0,999.5,0.0,150.0,2.25
2025-02-19 02:00:00,2,19,2,1.42,82.5,0.0,999.72,0.0,161.67,2.17
2025-02-19 03:00:00,3,19,2,1.58,81.25,0.0,999.62,0.0,128.67,1.08
2025-02-19 04:00:00,4,19,2,1.7,80.75,0.0,999.7,0.0,132.17,1.28
2025-02-19 05:00:00,5,19,2,1.8,79.25,0.0,999.98,0.0,127.17,1.07
2025-02-19 06:00:00,6,19,2,2.33,74.25,0.0,1000.05,0.0,145.83,1.65
2025-02-19 07:00:00,7,19,2,2.68,72.25,0.0,1000.35,0.0,175.5,2.07
2025-02-19 08:00:00,8,19,2,2.95,69.25,15.38,1000.85,0.0,176.33,2.08
2025-02-19 09:00:00,9,19,2,3.22,68.75,55.3,1001.18,0.0,173.17,1.95
2025-02-19 10:00:00,10,19,2,3.78,67.25,106.7,1001.28,0.0,168.17,1.88
2025-02-19 11:00:00,11,19,2,4.22,65.0,125.08,1001.32,0.0,152.0,2.15
2025-02-19 12:00:00,12,19,2,4.78,66.0,155.22,1001.02,0.0,139.5,2.12
2025-02-19 13:00:00,13,19,2,5.25,64.75,168.35,1000.55,0.0,218.83,1.58
2025-02-19 14:00:00,14,19,2,5.6,62.75,148.55,1000.1,0.0,197.5,1.03
2025-02-19 15:00:00,15,19,2,5.7,60.5,131.9,999.92,0.0,196.17,1.68
2025-02-19 16:00:00,16,19,2,5.32,60.25,70.25,999.88,0.0,263.5,3.02
2025-02-19 17:00:00,17,19,2,4.78,61.5,22.8,1000.18,0.0,266.83,3.13
2025-02-19 18:00:00,18,19,2,4.22,64.0,0.0,1000.9,0.0,254.33,2.48
2025-02-19 19:00:00,19,19,2,3.47,67.5,0.0,1001.4,0.0,133.33,0.63
2025-02-19 20:00:00,20,19,2,2.4,73.5,0.0,1001.7,0.0,87.0,0.4
2025-02-19 21:00:00,21,19,2,1.68,77.5,0.0,1002.15,0.0,117.0,0.25
2025-02-19 22:00:00,22,19,2,1.38,80.25,0.0,1002.22,0.0,75.67,0.18
2025-02-19 23:00:00,23,19,2,1.42,81.25,0.0,1002.35,0.0,248.67,0.6
2025-02-20 00:00:00,0,20,2,1.08,82.75,0.0,1002.62,0.0,119.33,0.27
2025-02-20 01:00:00,1,20,2,0.3,89.5,0.0,1002.78,0.0,0.0,0.0
2025-02-20 02:00:00,2,20,2,-0.08,89.0,0.0,1002.85,0.0,214.33,0.47
2025-02-20 03:00:00,3,20,2,-0.4,91.75,0.0,1002.45,0.0,80.67,0.33
2025-02-20 04:00:00,4,20,2,-1.0,94.5,0.0,1002.32,0.0,13.5,0.07
2025-02-20 05:00:00,5,20,2,-1.25,95.75,0.0,1002.28,0.0,25.0,0.02
2025-02-20 06:00:00,6,20,2,-1.35,97.0,0.0,1002.58,0.0,57.67,0.05
2025-02-20 07:00:00,7,20,2,-1.18,95.75,6.55,1003.0,0.0,104.67,0.2
2025-02-20 08:00:00,8,20,2,0.12,92.5,83.4,1003.45,0.0,5.67,0.03
2025-02-20 09:00:00,9,20,2,2.4,77.5,251.48,1003.35,0.0,41.0,0.27
2025-02-20 10:00:00,10,20,2,3.92,66.75,373.5,1003.12,0.0,185.0,0.55
2025-02-20 11:00:00,11,20,2,6.0,58.25,473.5,1002.88,0.0,302.0,0.67
2025-02-20 12:00:00,12,20,2,7.62,52.5,506.0,1002.1,0.0,230.0,0.78
2025-02-20 13:00:00,13,20,2,8.78,50.0,481.08,1001.25,0.0,158.0,2.43
2025-02-20 14:00:00,14,20,2,9.88,48.5,407.5,1000.75,0.0,153.17,2.37
2025-02-20 15:00:00,15,20,2,10.0,49.75,231.48,1000.55,0.0,187.0,1.78
2025-02-20 16:00:00,16,20,2,8.85,54.5,42.2,1000.45,0.0,235.17,1.62
2025-02-20 17:00:00,17,20,2,7.92,58.25,13.1,1001.0,0.0,237.33,2.07
2025-02-20 18:00:00,18,20,2,6.95,62.25,0.0,1001.88,0.0,186.0,1.17
2025-02-20 19:00:00,19,20,2,5.55,68.25,0.0,1002.45,0.0,147.17,0.8
2025-02-20 20:00:00,20,20,2,4.32,74.0,0.0,1002.85,0.0,73.33,0.48
2025-02-20 21:00:00,21,20,2,2.6,82.5,0.0,1003.5,0.0,90.33,0.3
2025-02-20 22:00:00,22,20,2,2.33,84.25,0.0,1003.75,0.0,141.17,0.5
2025-02-20 23:00:00,23,20,2,1.42,89.0,0.0,1003.9,0.0,100.33,0.12
2025-02-21 00:00:00,0,21,2,0.25,93.5,0.0,1004.0,0.0,107.33,0.1
2025-02-21 01:00:00,1,21,2,0.35,95.25,0.0,1004.08,0.0,58.83,0.18
2025-02-21 02:00:00,2,21,2,0.0,95.5,0.0,1003.92,0.0,259.67,0.37
2025-02-21 03:00:00,3,21,2,-0.2,96.5,0.0,1003.75,0.0,144.33,0.13
2025-02-21 04:00:00,4,21,2,-0.78,98.25,0.0,1003.62,0.0,0.0,0.02
2025-02-21 05:00:00,5,21,2,-0.85,98.25,0.0,1003.75,0.0,146.0,0.4
2025-02-21 06:00:00,6,21,2,-0.92,98.0,0.0,1003.82,0.0,62.5,0.15
2025-02-21 07:00:00,7,21,2,-0.88,98.25,2.72,1004.0,0.0,52.33,0.12
2025-02-21 08:00:00,8,21,2,0.92,94.5,105.75,1004.15,0.0,14.33,0.13
2025-02-21 09:00:00,9,21,2,3.5,79.0,275.75,1004.18,0.0,78.33,0.62
2025-02-21 10:00:00,10,21,2,5.45,68.5,391.62,1003.5,0.0,264.33,0.85
2025-02-21 11:00:00,11,21,2,7.42,60.5,491.28,1002.88,0.0,288.0,0.7
2025-02-21 12:00:00,12,21,2,9.68,52.5,501.22,1001.8,0.0,148.0,0.52
2025-02-21 13:00:00,13,21,2,11.5,48.75,473.75,1000.9,0.0,170.17,1.9
2025-02-21 14:00:00,14,21,2,12.85,46.0,406.45,1000.35,0.0,167.67,2.35
2025-02-21 15:00:00,15,21,2,12.48,45.25,238.9,999.9,0.0,272.33,2.27
2025-02-21 16:00:00,16,21,2,11.62,49.75,45.85,999.55,0.0,238.17,1.88
2025-02-21 17:00:00,17,21,2,10.55,53.75,15.6,999.65,0.0,248.0,2.38
2025-02-21 18:00:00,18,21,2,9.22,59.75,0.0,1000.28,0.0,185.5,1.0
2025-02-21 19:00:00,19,21,2,8.48,63.25,0.0,1000.88,0.0,156.67,1.33
2025-02-21 20:00:00,20,21,2,7.1,70.0,0.0,1001.18,0.0,107.0,0.85
2025-02-21 21:00:00,21,21,2,6.35,74.25,0.0,1001.58,0.0,104.5,1.08
2025-02-21 22:00:00,22,21,2,6.08,76.25,0.0,1001.6,0.0,146.67,1.83
2025-02-21 23:00:00,23,21,2,5.3,79.75,0.0,1001.75,0.0,149.33,1.05
2025-02-22 00:00:00,0,22,2,4.15,85.75,0.0,1001.88,0.0,168.17,0.23
2025-02-22 01:00:00,1,22,2,2.33,91.75,0.0,1001.72,0.0,0.0,0.02
2025-02-22 02:00:00,2,22,2,1.48,96.5,0.0,1001.38,0.0,0.0,0.0
2025-02-22 03:00:00,3,22,2,1.4,98.5,0.0,1001.18,0.0,0.0,0.0
2025-02-22 04:00:00,4,22,2,1.67,98.0,0.0,1000.98,0.0,3.17,0.07
2025-02-22 05:00:00,5,22,2,1.23,98.75,0.0,1000.9,0.0,0.0,0.0
2025-02-22 06:00:00,6,22,2,1.18,98.75,0.0,1000.88,0.0,249.33,0.42
2025-02-22 07:00:00,7,22,2,1.62,96.0,11.42,1001.2,0.0,159.17,0.33
2025-02-22 08:00:00,8,22,2,3.05,90.75,119.9,1001.42,0.0,67.17,0.18
2025-02-22 09:00:00,9,22,2,4.68,81.0,161.68,1001.18,0.0,335.5,0.85
2025-02-22 10:00:00,10,22,2,5.55,76.25,193.4,1001.02,0.0,332.33,0.9
2025-02-22 11:00:00,11,22,2,7.05,69.5,268.5,1000.78,0.0,192.0,0.27
2025-02-22 12:00:00,12,22,2,8.38,61.75,300.1,999.8,0.0,72.17,0.32
2025-02-22 13:00:00,13,22,2,9.52,58.25,318.6,999.0,0.0,187.0,0.27
2025-02-22 14:00:00,14,22,2,10.58,58.5,255.4,998.42,0.0,184.0,1.02
2025-02-22 15:00:00,15,22,2,11.2,58.75,179.0,997.92,0.0,167.83,1.47
2025-02-22 16:00:00,16,22,2,11.08,62.0,95.4,997.8,0.0,237.0,1.53
2025-02-22 17:00:00,17,22,2,10.25,65.25,23.62,998.15,0.0,253.17,4.27
2025-02-22 18:00:00,18,22,2,9.45,68.5,0.0,998.78,0.0,268.67,3.62
2025-02-22 19:00:00,19,22,2,8.75,72.0,0.0,999.25,0.0,180.17,1.32
2025-02-22 20:00:00,20,22,2,6.9,79.0,0.0,999.72,0.0,86.17,0.6
2025-02-22 21:00:00,21,22,2,5.6,86.5,0.0,1000.18,0.0,126.17,0.27
2025-02-22 22:00:00,22,22,2,4.12,91.25,0.0,1000.58,0.0,113.83,0.07
2025-02-22 23:00:00,23,22,2,3.42,95.0,0.0,1000.98,0.0,0.0,0.0
2025-02-23 00:00:00,0,23,2,3.08,96.5,0.0,1001.22,0.0,0.0,0.0
2025-02-23 01:00:00,1,23,2,2.6,98.25,0.0,1001.52,0.0,100.5,0.08
2025-02-23 02:00:00,2,23,2,2.65,99.5,0.0,1001.72,0.0,211.17,0.52
2025-02-23 03:00:00,3,23,2,3.68,93.5,0.0,1001.72,0.0,205.83,0.92
2025-02-23 04:00:00,4,23,2,2.55,97.25,0.0,1002.15,0.0,182.83,0.2
2025-02-23 05:00:00,5,23,2,2.0,99.25,0.0,1002.45,0.0,207.33,0.25
2025-02-23 06:00:00,6,23,2,1.88,100.0,0.0,1002.4,0.0,160.0,0.28
2025-02-23 07:00:00,7,23,2,1.8,100.0,6.55,1002.98,0.0,198.0,0.35
2025-02-23 08:00:00,8,23,2,3.68,94.0,70.9,1003.55,0.0,234.17,0.97
2025-02-23 09:00:00,9,23,2,5.68,84.75,230.82,1003.75,0.0,119.33,1.38
2025-02-23 10:00:00,10,23,2,8.15,74.0,356.08,1003.38,0.0,332.0,1.92
2025-02-23 11:00:00,11,23,2,9.68,64.75,446.9,1002.92,0.0,333.5,1.72
2025-02-23 12:00:00,12,23,2,11.32,58.75,370.28,1002.18,0.0,274.5,0.88
2025-02-23 13:00:00,13,23,2,12.42,53.5,392.75,1001.48,0.0,229.67,0.65
2025-02-23 14:00:00,14,23,2,13.5,52.0,335.75,1000.78,0.0,197.0,0.67
2025-02-23 15:00:00,15,23,2,13.75,54.75,161.6,1000.58,0.0,203.17,1.8
2025-02-23 16:00:00,16,23,2,12.9,59.75,87.32,1000.68,0.0,256.33,2.33
2025-02-23 17:00:00,17,23,2,12.18,64.0,31.32,1000.72,0.0,208.33,1.22
2025-02-23 18:00:00,18,23,2,11.08,68.75,0.0,1001.18,0.0,164.5,0.68
2025-02-23 19:00:00,19,23,2,8.85,78.25,0.0,1001.8,0.0,50.17,0.4
2025-02-23 20:00:00,20,23,2,7.55,85.25,0.0,1002.25,0.0,25.33,0.15
2025-02-23 21:00:00,21,23,2,7.08,87.75,0.0,1002.85,0.0,121.33,0.3
2025-02-23 22:00:00,22,23,2,7.02,90.5,0.0,1003.15,0.0,172.83,0.63
2025-02-23 23:00:00,23,23,2,6.78,90.0,0.0,1002.9,0.0,193.67,0.57
2025-02-24 00:00:00,0,24,2,5.55,95.25,0.0,1003.02,0.0,132.5,0.18
2025-02-24 01:00:00,1,24,2,4.7,98.0,0.0,1002.65,0.0,63.67,0.05
2025-02-24 02:00:00,2,24,2,3.72,99.75,0.0,1002.72,0.0,0.0,0.0
2025-02-24 03:00:00,3,24,2,3.0,100.0,0.0,1002.48,0.0,0.0,0.0
2025-02-24 04:00:00,4,24,2,2.55,100.0,0.0,1002.35,0.0,107.33,0.12
2025-02-24 05:00:00,5,24,2,2.22,100.0,0.0,1002.08,0.0,110.5,0.18
2025-02-24 06:00:00,6,24,2,2.08,100.0,0.0,1002.0,0.0,0.0,0.02
2025-02-24 07:00:00,7,24,2,2.05,100.0,6.9,1002.4,0.0,106.17,0.12
2025-02-24 08:00:00,8,24,2,4.12,98.75,102.7,1002.4,0.0,342.0,0.88
2025-02-24 09:00:00,9,24,2,6.52,88.5,265.58,1001.75,0.0,237.33,1.72
2025-02-24 10:00:00,10,24,2,8.7,79.0,370.4,1001.25,0.0,288.83,1.62
2025-02-24 11:00:00,11,24,2,10.98,65.75,486.28,1000.72,0.0,61.0,0.68
2025-02-24 12:00:00,12,24,2,12.38,59.5,479.42,999.65,0.0,137.33,0.83
2025-02-24 13:00:00,13,24,2,13.68,55.75,377.8,998.5,0.0,159.5,1.8
2025-02-24 14:00:00,14,24,2,14.98,52.75,369.95,997.25,0.0,157.83,1.68
2025-02-24 15:00:00,15,24,2,14.9,53.5,266.32,996.5,0.0,264.17,3.95
2025-02-24 16:00:00,16,24,2,13.18,62.0,78.65,996.2,0.0,267.83,5.7
2025-02-24 17:00:00,17,24,2,12.68,64.75,20.2,996.4,0.0,257.17,3.33
2025-02-24 18:00:00,18,24,2,12.22,67.75,0.0,996.72,0.0,232.83,2.18
2025-02-24 19:00:00,19,24,2,12.08,69.75,0.0,996.85,0.0,236.67,1.57
2025-02-24 20:00:00,20,24,2,11.75,72.5,0.0,997.02,0.0,219.83,1.3
2025-02-24 21:00:00,21,24,2,10.62,76.75,0.0,997.02,0.0,122.0,0.63
2025-02-24 22:00:00,22,24,2,10.28,80.0,0.0,996.9,0.0,126.83,0.93
2025-02-24 23:00:00,23,24,2,9.98,80.75,0.0,996.52,0.0,101.83,0.6
2025-02-25 00:00:00,0,25,2,9.9,81.5,0.0,996.1,0.0,166.17,1.27
2025-02-25 01:00:00,1,25,2,9.57,83.25,0.0,995.95,0.0,109.83,0.38
2025-02-25 02:00:00,2,25,2,9.3,85.0,0.0,995.52,0.0,66.5,0.22
2025-02-25 03:00:00,3,25,2,9.02,86.75,0.0,994.98,0.0,120.5,0.4
2025-02-25 04:00:00,4,25,2,8.98,86.5,0.0,994.35,0.0,77.0,0.22
2025-02-25 05:00:00,5,25,2,8.62,89.0,0.0,993.9,0.0,50.0,0.05
2025-02-25 06:00:00,6,25,2,8.75,89.0,0.0,994.0,0.0,100.67,0.25
2025-02-25 07:00:00,7,25,2,8.8,87.5,0.0,993.9,0.0,100.67,0.4
2025-02-25 08:00:00,8,25,2,8.9,88.0,10.32,993.78,0.0,0.0,0.02
2025-02-25 09:00:00,9,25,2,9.48,84.75,48.28,993.55,0.0,43.83,0.02
2025-02-25 10:00:00,10,25,2,11.0,76.5,155.12,993.2,0.0,78.5,0.12
2025-02-25 11:00:00,11,25,2,12.3,70.5,264.73,992.28,0.0,176.33,0.3
2025-02-25 12:00:00,12,25,2,12.62,68.0,140.8,991.52,0.0,101.5,0.88
2025-02-25 13:00:00,13,25,2,12.45,73.25,93.68,990.72,0.02,244.5,2.93
2025-02-25 14:00:00,14,25,2,11.72,80.0,85.6,990.32,0.0,238.5,1.68
2025-02-25 15:00:00,15,25,2,11.5,81.25,59.72,989.9,0.0,233.33,1.17
2025-02-25 16:00:00,16,25,2,11.1,86.0,25.15,989.48,0.02,146.83,0.57
2025-02-25 17:00:00,17,25,2,10.7,88.5,1.12,989.22,0.03,99.67,0.57
2025-02-25 18:00:00,18,25,2,10.15,94.0,0.0,989.25,0.0,95.17,0.48
2025-02-25 19:00:00,19,25,2,10.07,93.75,0.0,989.02,0.0,114.33,0.63
2025-02-25 20:00:00,20,25,2,9.98,94.0,0.0,988.68,0.0,143.17,0.43
2025-02-25 21:00:00,21,25,2,10.1,90.75,0.0,988.55,0.0,166.67,0.68
2025-02-25 22:00:00,22,25,2,10.05,91.75,0.0,988.38,0.0,123.83,0.8
2025-02-25 23:00:00,23,25,2,9.78,95.75,0.0,987.92,0.0,149.83,1.05
2025-02-26 00:00:00,0,26,2,9.65,96.0,0.0,987.55,0.0,104.67,0.48
2025-02-26 01:00:00,1,26,2,9.28,97.75,0.0,987.22,0.0,152.17,0.48
2025-02-26 02:00:00,2,26,2,8.95,99.25,0.0,986.92,0.02,0.0,0.0
2025-02-26 03:00:00,3,26,2,8.9,100.0,0.0,986.8,0.15,86.33,0.15
2025-02-26 04:00:00,4,26,2,8.78,100.0,0.0,986.58,0.15,0.0,0.03
2025-02-26 05:00:00,5,26,2,8.7,100.0,0.0,986.5,0.12,0.67,0.02
2025-02-26 06:00:00,6,26,2,8.6,100.0,0.0,986.3,0.02,0.0,0.02
2025-02-26 07:00:00,7,26,2,8.65,100.0,0.0,986.52,0.03,227.83,0.78
2025-02-26 08:00:00,8,26,2,8.88,100.0,13.0,986.58,0.0,280.17,0.9
2025-02-26 09:00:00,9,26,2,9.3,99.25,33.72,986.65,0.0,322.17,0.88
2025-02-26 10:00:00,10,26,2,10.12,94.0,82.32,986.48,0.0,312.33,0.6
2025-02-26 11:00:00,11,26,2,10.95,86.25,111.18,986.5,0.0,309.0,1.9
2025-02-26 12:00:00,12,26,2,11.35,80.75,126.3,986.18,0.0,306.5,2.47
2025-02-26 13:00:00,13,26,2,11.65,78.0,106.25,985.68,0.0,305.0,2.35
2025-02-26 14:00:00,14,26,2,12.0,76.25,106.28,985.58,0.0,305.33,2.73
2025-02-26 15:00:00,15,26,2,12.38,73.25,81.53,985.7,0.0,225.33,1.08
2025-02-26 16:00:00,16,26,2,12.62,63.5,40.15,985.88,0.0,172.33,0.87
2025-02-26 17:00:00,17,26,2,12.38,56.75,9.48,986.3,0.0,214.33,1.07
2025-02-26 18:00:00,18,26,2,11.55,59.25,0.0,986.62,0.0,243.17,0.53
2025-02-26 19:00:00,19,26,2,10.85,63.75,0.0,986.75,0.0,97.0,0.27
2025-02-26 20:00:00,20,26,2,10.9,63.25,0.0,987.18,0.0,309.33,1.28
2025-02-26 21:00:00,21,26,2,11.48,58.5,0.0,987.85,0.0,330.0,1.62
2025-02-26 22:00:00,22,26,2,11.65,56.25,0.0,988.52,0.0,335.83,1.33
2025-02-26 23:00:00,23,26,2,11.28,56.5,0.0,988.88,0.0,322.33,1.62
2025-02-27 00:00:00,0,27,2,11.35,53.75,0.0,989.15,0.0,319.67,1.48
2025-02-27 01:00:00,1,27,2,11.12,54.0,0.0,989.18,0.0,312.83,2.1
2025-02-27 02:00:00,2,27,2,10.65,56.0,0.0,988.78,0.0,309.67,2.62
2025-02-27 03:00:00,3,27,2,10.32,56.25,0.0,988.5,0.0,318.0,2.25
2025-02-27 04:00:00,4,27,2,8.93,62.0,0.0,988.5,0.0,334.67,1.12
2025-02-27 05:00:00,5,27,2,7.6,68.75,0.0,989.05,0.0,132.5,0.7
2025-02-27 06:00:00,6,27,2,6.98,70.0,0.0,989.32,0.0,170.0,1.25
2025-02-27 07:00:00,7,27,2,6.5,71.25,2.9,989.95,0.0,271.83,1.28
2025-02-27 08:00:00,8,27,2,7.45,68.0,158.52,990.48,0.0,233.33,0.83
2025-02-27 09:00:00,9,27,2,9.28,59.25,347.78,990.35,0.0,234.17,2.15
2025-02-27 10:00:00,10,27,2,10.9,53.5,473.3,990.08,0.0,233.67,1.57
2025-02-27 11:00:00,11,27,2,12.45,46.75,559.65,989.53,0.0,77.0,1.32
2025-02-27 12:00:00,12,27,2,13.78,38.0,594.15,988.7,0.0,123.5,0.98
2025-02-27 13:00:00,13,27,2,15.1,36.5,567.15,987.55,0.0,226.67,0.88
2025-02-27 14:00:00,14,27,2,15.55,33.5,483.68,986.92,0.0,177.67,1.92
2025-02-27 15:00:00,15,27,2,14.55,42.5,318.38,986.78,0.0,271.17,4.82
2025-02-27 16:00:00,16,27,2,13.48,51.5,34.98,986.55,0.0,268.83,5.28
2025-02-27 17:00:00,17,27,2,13.0,56.25,15.75,986.68,0.0,258.0,5.15
2025-02-27 18:00:00,18,27,2,12.52,59.75,0.0,987.4,0.0,255.67,4.72
2025-02-27 19:00:00,19,27,2,12.15,63.0,0.0,988.5,0.0,277.5,4.65
2025-02-27 20:00:00,20,27,2,10.98,67.5,0.0,989.2,0.0,161.83,1.17
2025-02-27 21:00:00,21,27,2,10.0,72.75,0.0,989.62,0.0,103.33,0.85
2025-02-27 22:00:00,22,27,2,9.72,73.5,0.0,990.22,0.0,140.67,1.17
2025-02-27 23:00:00,23,27,2,9.75,72.75,0.0,990.8,0.0,157.0,1.63
2025-02-28 00:00:00,0,28,2,9.3,73.0,0.0,990.98,0.0,163.17,1.73
2025-02-28 01:00:00,1,28,2,8.78,75.25,0.0,991.2,0.0,215.0,0.93
2025-02-28 02:00:00,2,28,2,7.78,79.5,0.0,991.42,0.0,1.67,0.07
2025-02-28 03:00:00,3,28,2,6.45,86.75,0.0,991.4,0.0,57.17,0.07
2025-02-28 04:00:00,4,28,2,6.02,90.5,0.0,991.7,0.0,61.67,0.05
2025-02-28 05:00:00,5,28,2,6.22,90.5,0.0,991.9,0.0,0.0,0.0
2025-02-28 06:00:00,6,28,2,6.35,89.25,0.0,992.2,0.0,40.5,0.17
2025-02-28 07:00:00,7,28,2,7.0,81.25,13.58,992.52,0.0,292.83,1.08
2025-02-28 08:00:00,8,28,2,7.95,73.5,165.08,992.98,0.0,344.33,2.18
2025-02-28 09:00:00,9,28,2,9.0,64.75,340.55,993.1,0.0,343.83,2.85
2025-02-28 10:00:00,10,28,2,10.62,58.25,463.3,992.95,0.0,242.67,1.98
2025-02-28 11:00:00,11,28,2,12.1,44.5,530.5,992.48,0.0,348.33,2.28
2025-02-28 12:00:00,12,28,2,13.4,34.75,560.72,991.62,0.0,124.5,1.1
2025-02-28 13:00:00,13,28,2,14.3,30.25,519.42,990.7,0.0,239.17,1.1
2025-02-28 14:00:00,14,28,2,15.18,34.75,457.65,990.12,0.0,154.17,1.75
2025-02-28 15:00:00,15,28,2,14.3,41.0,309.98,989.88,0.0,291.83,2.55
2025-02-28 16:00:00,16,28,2,13.0,50.75,74.18,989.95,0.0,179.0,3.73
2025-02-28 17:00:00,17,28,2,12.22,57.25,30.7,990.28,0.0,250.83,4.6
2025-02-28 18:00:00,18,28,2,11.65,60.5,0.0,990.85,0.0,272.67,4.87
2025-02-28 19:00:00,19,28,2,11.22,63.0,0.0,991.28,0.0,253.17,2.4
2025-02-28 20:00:00,20,28,2,10.5,65.25,0.0,991.68,0.0,148.67,0.67
2025-02-28 21:00:00,21,28,2,10.1,67.25,0.0,992.08,0.0,150.17,0.93
2025-02-28 22:00:00,22,28,2,9.32,69.75,0.0,992.3,0.0,184.33,0.45
2025-02-28 23:00:00,23,28,2,9.55,68.75,0.0,992.68,0.0,294.83,1.93
